"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","Num_leadingEdge"
"354","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS",0.0006999300069993,0.00906274688625072,0.543615955205183,1.23593200963173,6,654,"Isg15,Parp14,Serping1,C3,Ifi209,Ifi203,Parp10,Ptprc,Eif2ak2,Tspo,Trim21,Xdh,Timp1,Zfp36,Serpina3n,Socs3,Cdkn1a,Cst7,Serpine1,Ptx3,Naip2,Stat3,Anxa2,Cd44,Thbs1,Tnfaip3,Tnf,Hspb1,Ctsz,Chac1,Apod,Ifng,Socs1,Serpinb9,Ecm1,Mvp,Samsn1,Pml,Nckap1l,Spi1,Il1r2,Plaur,Mad2l2,Mov10,Ptpn6,Plat,Trib3,Il10,Lyn,Pttg1,Gadd45a,Eif4ebp1,Pycard,Trib1,Igfbp3,Nos2,Tgfb1,Rasip1,Ptpn1,Ppp1r15a,Edn1,Gmfg,Igf2bp2,Adar,Eng,Errfi1,Timp3,Cstb,Dusp2,Pros1,Bak1,Il1b,Atf4,Svbp,Serpina3c,Usp25,Rela,Shmt2,Tnfsf14,Hbegf,Tnfaip8,Slpi,Sfrp1,Ptpn22,Smad6,Hap1,Zfp36l2,Flna,Hgf,N4bp1,Ddit4,Gpx1,Ccnb1,Sesn2,Cast,Herpud1,Niban1,Eif6,Shfl,Gps2,Lrrk1,A2m,Renbp,Hspa1a,Nfkb1,Cd109,Nup62,Ppp1r15b,Btg2,Tlk2,Furin,Serpinh1,G6pdx,Psmf1,Cebpa,Tfpi2,Gtpbp4,Sdcbp,Dusp6,Trp53,Hfe,Klf15,Spry2,Wwtr1,Dhfr,Sf3b3,Cry1,Egfr,Acer2,Tinf2,Ilf3,Vil1,Angpt1,Rack1,Ptk6,Arrb2,Dusp16,Cirbp,Pbk,Pmepa1,Fbln1,Kdm5a,Gnai2,Itih4,Plaa,Swap70,Snx6,Dusp1,Sqstm1,Marchf7,Eif2s1,Zc3h12a,Serpinb8,Ngf,Ubxn1,Aatf,Tmed10,Casp3,Zfp36l1,Mical1,Dbndd2,Serpinb2,Pwp1,Azin1,Taf7,Eif4e2,Klf4,Ythdf2,Spint1",169
"355","GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION",9.99900009999e-05,0.00212465390351587,0.729846211241313,1.6514884136361,0,313,"Ccl5,H2-K1,Ccl12,Cd274,Lgals9,Irf1,Ptprc,Il6,Myd88,Fgl2,Cdkn1a,Il12b,Cd74,H2-M3,Tnfaip3,Aif1,Parp3,Vcam1,Cd86,Ifnb1,Rac2,Il15,Vav1,Ifng,Clec7a,Fcgr2b,Il12rb1,Socs1,Samsn1,Il7r,Lck,Cd40,Cebpb,Tyrobp,Nckap1l,Adam8,Anxa1,Ada,Ccr2,Il4ra,Gpnmb,Slamf8,Sdc4,Icos,Tnfsf8,Havcr2,Inpp5d,Pnp,Mad2l2,Ptpn6,Nfkbiz,Tnfrsf1b,Il10,Lyn,Loxl3,Rhoh,Axl,Tlr4,Mmp14,Arg2,Pycard,Tgfb1,Arg1,Lgals1,Lag3,Bst1,Tnfrsf4,Laptm5,Fgr,Sash3,Tbx21,Map3k8,Cd2,Ccr7,Icosl,Il1b,Ido1,Ripk2,Tnfsf13b,Tirap,Tnfsf14,Bcl10,Mertk,Zbtb7b,Ctla4,Vnn1,Slc7a1,Sfrp1,Cd28,Ptpn22,Prdm1,Zfp36l2,Tnfrsf18,Runx1,Il2ra,Il1a,Ebi3,Tnip2,Flt3l,Tgfbr2,Peli1,Ripk3,Pdcd1,Atm,Sox11,Il18,Gata3,Syk,Tlr9,Cd5,Btk,Cd1d1,Bcl6,Inhba,Hfe,Xbp1",116
"356","GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION",0.000100452034153692,0.00212465390351587,0.743481468705744,1.66471910155347,0,106,"Cd274,Lgals9,Irf1,Fgl2,Cd74,H2-M3,Tnfaip3,Parp3,Cd86,Ifnb1,Fcgr2b,Socs1,Samsn1,Cebpb,Tyrobp,Anxa1,Il4ra,Gpnmb,Sdc4,Havcr2,Inpp5d,Ptpn6,Il10,Lyn,Loxl3,Axl,Arg2,Arg1,Lag3,Laptm5,Fgr,Tbx21,Ido1,Mertk,Zbtb7b,Ctla4,Sfrp1,Ptpn22,Runx1,Il2ra,Peli1,Atm,Sox11,Btk,Bcl6,Inhba,Hfe",47
"357","GOBP_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT",9.99900009999e-05,0.00212465390351587,0.564201004298619,1.28319910129238,0,683,"Cxcl10,Ccl5,Ccl12,Cd274,Cxcl13,Icam1,Ptprc,Il6,Myd88,Timp1,Hmox1,C3ar1,Serpine1,Cd74,Stat3,Ptgs2,Cxcl16,Ccr1,Rhoc,Rhoj,Thbs1,Glipr2,Ccn1,Msn,Tnf,Ctsh,Aif1,Ccl4,Cyp1b1,Hspb1,Apod,Rac2,Csf1,Ifng,Clec7a,Grn,Ecm1,Spata13,Fermt3,Has2,Cd40,Nckap1l,Adam8,Anxa1,Ada,Ccr2,Itga5,Adamts1,Gpnmb,Slamf8,Sdc4,Arhgdib,Dcn,Cxcr4,Itgax,Angpt2,Anxa3,Rras,Clic4,Rarres2,Lyn,Robo4,Rhoh,Gadd45a,Mmp14,Il1r1,Pycard,Trib1,Igfbp3,Cd151,Tgfb1,Edn1,Nfe2l2,Bst1,Fgr,Fes,Iqgap1,Eng,Pdpn,Carmil1,Il6ra,Jak2,Selp,Sgk1,Pecam1,Plcg2,Lgmn,Dab2,Ccr7,P2rx4,Il1b,Prkd2,Svbp,Sele,Il33,Was,Sphk1,Tirap,Pik3cg,Hbegf,Lbp,Gcnt2,Trf,C5ar1,Sfrp1,Prkx,Rin2,Sod2,Hap1,Cxcr3,Flna,Gata2,Cdh5,Hgf,Map2k3,F10,Tnfrsf18,Cd200r1,F7,Cited2,Pfn1,Gpsm3,Rhog,Hspa5,Tgfbr2,Cdk6,Sgk3,Ripk3,Nedd9,Atm,Gata3,Cd9,Rhod,Adipor2,Creb3,Cldn1,Cd200,Atp7a,Bcl6,Gtpbp4,Fut7,Sdcbp,Pgf,Fgf2,Trip6,Acvrl1",146
"358","GOBP_REGULATION_OF_HYDROLASE_ACTIVITY",9.99900009999e-05,0.00212465390351587,0.557575815114017,1.26943476611363,0,770,"Ccl5,Ccl12,Ccl2,Psmb9,Cxcl13,Oasl1,Psmb8,Ccl3,Serping1,C3,Ifi209,Ifi203,Icam1,Ptprc,Eif2ak2,Gzma,Xdh,Timp1,Oas2,Serpina3n,Cst7,Serpine1,Tnfsf10,Ptx3,Psme1,Naip2,Stat3,Adap2,Casp1,Anxa2,Casp8,Cd44,Plek,Rhoc,Rgs1,Thbs1,Ccn1,Birc3,Tnf,Ctsh,Ccl4,Cd86,Vav1,Oas3,Ifng,Clec7a,Grn,Serpinb9,Ecm1,Gpr65,P2ry6,Lck,Angptl4,Cd40,Pml,Tor1aip1,Nckap1l,Rasa4,Anxa1,Jun,Fas,Arhgdib,Bid,Gna13,Plscr1,Tor1aip2,Cflar,Plaur,Cnn3,S100a10,Lyn,Pttg1,Rhoh,Myc,Ripk1,Txk,Slc39a14,Pycard,Igfbp3,Rasip1,Arf4,Ppp1r15a,Laptm5,Gmip,Iqgap1,Dock2,Errfi1,Timp3,Cstb,Uhrf1,Arhgap9,Jak2,Lgmn,Pros1,Ccr7,Bak1,Prkd2,Svbp,Serpina3c,Sele,Ripk2,Arhgap45,Rcan1,Tnfsf14,Bcl10,Arhgap8,Tnfaip8,C5ar1,Slpi,Sfrp1,F11r,Rin2,Ccn2,Mefv,Hgf,Gpx1,Pfn1,Senp1,Cast,Herpud1,Rhog,Gps2,A2m,Renbp,Bcl2l11,Hspa1a,Dnm2,Pcna,Ripk3,Nedd9,Cd109,Syk,Ppp1r15b,Cdc42se1,Furin,Serpinh1,Sec23b,Itk,Iqgap2,Psmf1,Cd200,Birc2,Tmbim6,Bcl6,Tfpi2,Tbc1d1,Fgf2,Fasl,Rest,Trp53,Casp2,Nr1h3,Traf2,Lims1,Spry2,Tax1bp3,Apaf1,S100a8,Bnip2,Egfr,Tcea1,Acer2,Ctsd,Adrm1,Hdac1,Vil1,Rack1,Myo9b,Itgb1,Arrb2,Nlrp3,Nde1,Eif5,Fbln1,Arhgap4,Kdm5a,Psma3,Dock8,Gnai2,Itih4,Ppp2r2a,Plaa,Ncaph,F3,Ranbp2,Plcb2,Fgd2,Fgfr1,Pparg,Eif2s1,Epha2,Serpinb8,Ngf,Htr2b,Ccl11,Ubxn1",196
"359","GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY",0.0005999400059994,0.00834668377346107,0.563939565648651,1.28019999270521,5,471,"Ccl5,Ccl12,Ccl2,Cxcl13,Ccl3,Ifi209,Ifi203,Icam1,Ptprc,Xdh,Tnfsf10,Psme1,Stat3,Adap2,Casp1,Casp8,Plek,Rhoc,Rgs1,Ccn1,Tnf,Ctsh,Ccl4,Cd86,Vav1,Ifng,Clec7a,Grn,Gpr65,P2ry6,Lck,Cd40,Pml,Tor1aip1,Nckap1l,Rasa4,Jun,Fas,Arhgdib,Bid,Gna13,Plscr1,Tor1aip2,Cflar,S100a10,Lyn,Myc,Ripk1,Txk,Pycard,Arf4,Ppp1r15a,Laptm5,Gmip,Iqgap1,Dock2,Errfi1,Uhrf1,Arhgap9,Jak2,Lgmn,Ccr7,Bak1,Prkd2,Sele,Ripk2,Arhgap45,Bcl10,Arhgap8,C5ar1,Sfrp1,F11r,Rin2,Ccn2,Mefv,Pfn1,Senp1,Rhog,Bcl2l11,Hspa1a,Dnm2,Pcna,Ripk3,Nedd9,Syk,Ppp1r15b,Sec23b,Itk,Iqgap2,Cd200,Tbc1d1,Fgf2,Fasl,Rest,Casp2,Nr1h3,Traf2,Lims1,Tax1bp3,Apaf1,S100a8,Bnip2,Egfr,Tcea1,Acer2,Ctsd,Adrm1,Rack1,Myo9b,Itgb1,Nlrp3,Eif5,Fbln1,Arhgap4,Dock8,Plaa,Ncaph,F3,Ranbp2,Plcb2,Fgfr1,Pparg,Epha2,Ngf,Htr2b,Ccl11,Aim2,S100a9",128
"360","GOBP_DEFENSE_RESPONSE_TO_VIRUS",0.000100040016006403,0.00212465390351587,0.825894583144262,1.86064123747645,0,160,"Cxcl10,Ifit1,Rsad2,Ifit2,Isg15,Irf7,Stat1,Ifitm3,Ifih1,Rtp4,Oasl1,Ddx60,Parp9,Isg20,Irf1,Ifi209,Ifi203,Ptprc,Eif2ak2,Irf9,Il6,Acod1,Zbp1,Samhd1,Fgl2,Oas2,Apobec1,Stat2,Dhx58,Il12b,Tlr3,Ifitm2,Tlr7,Tnfaip3,Birc3,Ifnb1,Rnf135,Il15,Oas3,Ifng,Sting1,Il12rb1,Nt5c3,Cd40,Pml,Il10rb,Plscr1,Mov10,Prf1,Irf5,Unc93b1,Pycard,Ifna6,Irf2,Adar,Vamp8,Ifnar2,Il33,Rela,Ptpn22,Flna,Ddit4,Il2ra,Riok3,Map3k14,Shfl,Ddx21,Ripk3,Tlr8,Tlr9,Rnasel",71
"361","GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST",0.000400280196137296,0.00620561377090948,0.641947618204652,1.44570466740222,3,153,"Ifitm3,Icam1,Eif2ak2,Trim21,Trim25,Ptx3,Cd74,Casp8,Ifitm2,Cd86,Ccr5,Serpinb9,Pml,Itga5,Cxcr4,Plscr1,Anpep,Siglec1,Axl,Clec5a,Lgals1,Tnfrsf4,Slc1a5,Vamp8,Trim26,F11r,Bcl2l11,Hspa1a,Trim31,Cldn1,Cdk1,Selplg,Cxadr,Itgb7,Egfr,Uvrag,Tnfrsf14,Itgb1,Tnip1,Epha2,P4hb,Thoc6,Trim6,Nup153,Ciita,Nectin2",46
"362","GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY",0.000777000777000777,0.00975445576987993,-0.66590423485804,-2.05508482725664,0,21,"Clstn1,Cbln1,Amigo1,Grid2,Lrrtm2,Oxtr,Ephb2,Nlgn2,Oxt,Ube2v2",10
"363","GOBP_MOVEMENT_IN_HOST_ENVIRONMENT",0.000801924619085806,0.009938753010598,0.64276522034813,1.44503450954096,7,126,"Ifitm3,Icam1,Trim21,Trim25,Ptx3,Cd74,Ifitm2,Cd86,Ccr5,Pml,Itga5,Cxcr4,Plscr1,Anpep,Siglec1,Axl,Clec5a,Lgals1,Tnfrsf4,Slc1a5,Vamp8,Trim26,F11r,Hspa1a,Trim31,Cldn1,Cdk1,Selplg,Cxadr,Itgb7,Egfr,Uvrag,Tnfrsf14,Itgb1,Epha2,P4hb,Trim6,Nup153,Ciita,Nectin2",40
"364","GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY",9.99900009999e-05,0.00212465390351587,0.643047371304446,1.45347529640377,0,280,"Psmb9,Psmb8,Serping1,C3,Ifi209,Ifi203,Xdh,Timp1,Serpina3n,Cst7,Serpine1,Tnfsf10,Psme1,Naip2,Stat3,Casp1,Anxa2,Casp8,Cd44,Thbs1,Ccn1,Birc3,Tnf,Ctsh,Clec7a,Grn,Serpinb9,Ecm1,Lck,Pml,Fas,Bid,Cflar,Plaur,Lyn,Pttg1,Myc,Ripk1,Pycard,Laptm5,Timp3,Cstb,Jak2,Lgmn,Pros1,Bak1,Svbp,Serpina3c,Ripk2,Tnfsf14,Bcl10,Tnfaip8,Slpi,Ccn2,Mefv,Hgf,Gpx1,Senp1,Cast,Herpud1,A2m,Renbp,Bcl2l11,Cd109,Syk,Furin,Serpinh1,Psmf1,Birc2,Tfpi2,Fasl,Rest,Casp2,Traf2,Apaf1,S100a8,Acer2,Ctsd,Adrm1,Hdac1,Vil1,Rack1,Arrb2,Nlrp3,Fbln1,Psma3,Itih4,F3,Pparg,Serpinb8,Ngf,Ubxn1,Aim2,S100a9,Tmed10,Mical1,Serpinb2,Tank,Klf4,Spint1",100
"365","GOBP_CELL_CHEMOTAXIS",1e-04,0.00212465390351587,0.694958963879392,1.56832409377845,0,200,"Cxcl10,Ccl5,Ccl12,Ccl2,Cxcl13,Ccl3,Ch25h,Il6,Fcer1g,C3ar1,Itgb2,Serpine1,Cd74,Cxcl16,Ccr1,Thbs1,Aif1,Ccl4,Vcam1,Ccrl2,Hspb1,Rac2,Ccr5,Csf1,Vav1,Nckap1l,Adam8,Anxa1,Ccr2,Slamf8,Cxcr4,Rarres2,Il10,Lyn,Csf3r,Edn1,Bst1,Il6ra,Cxcl2,Cxcl1,Lgmn,Hsd3b7,Ccr7,P2rx4,Prkd2,Tirap,Pik3cg,Hbegf,Lbp,Cxcr6,C5ar1,Cxcr3,Hgf,F7,Gpsm3,Rhog",56
"366","GOBP_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA",0.000114077116130504,0.00218468861420909,0.874708865198983,1.76911662370157,0,22,"Stat1,Parp9,Parp14,Socs3,Ifng,Socs1,Hpx,Txk,Arg1,Jak2",10
"367","GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY",0.000101916021198532,0.00212465390351587,0.877427778373712,1.93622223578503,0,63,"Gbp2,Irf7,H2-K1,Stat1,Oasl1,Parp9,Irf1,Parp14,B2m,Nmi,Icam1,Fcgr1,Irf9,Trim21,Hck,Irf8,Oas2,Trim25,Socs3,H2-Aa,Cd44,Ifi30,H2-M3,Vcam1,Oas3,Ifng,Socs1,H2-Ab1,Pml,H2-Eb1,Irf5,Hpx,Txk,Arg1,Irf2,Jak2",36
"368","GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0.000109637101195044,0.00212465390351587,0.832214348662226,1.73006012626526,0,28,"Usp18,Irf7,Zbp1,Samhd1,Ikbke,Ptpn6,Ptpn1,Adar,Ifnar2",9
"369","GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH",9.99900009999e-05,0.00212465390351587,0.5914044582031,1.34476422887139,0,660,"Ccl5,Plac8,Irf7,Ccl12,Icam1,Il6,Myd88,Hck,Timp1,Hmox1,Socs3,Cdkn1a,Serpine1,Tnfsf10,Naip2,Cd74,Casp8,Cd44,Thbs1,Ccn1,Tnfaip3,Birc3,Nfkbia,Tnf,Ctsh,Hspb1,Nupr1,Hcls1,Csf1,Grn,Serpinb9,Anxa4,Il7r,Il2rb,Angptl4,Cebpb,Nckap1l,Adam8,Pim1,Anxa1,Ada,Itga5,Pdk4,Fas,Ucp2,Gpnmb,Bid,Cflar,Plaur,Bcl3,Stk40,Tnfrsf1b,Il10,Mcl1,Axl,Myc,Ripk1,Arg2,Atf5,Ier3,Clec5a,Ptpn1,Arf4,Edn1,Nfe2l2,Laptm5,Adar,Dll1,Pdpn,Tsc22d3,Jak2,Plcg2,Lgmn,Dab2,Ccr7,Il1b,Ido1,Psen2,Atf4,Ripk2,Sphk1,Rela,Tmbim1,Tnfsf14,Bcl10,Mdm2,Pik3cg,Mertk,St3gal1,Tnfaip8,C5ar1,Id1,Vnn1,Sfrp1,Sod2,Cd28,Smad6,Flna,Gata2,Cdh5,Ccn2,Hgf,Rel,Tnfrsf18,Slc7a11,Cd200r1,Gpx1,Cited2,Cast,Ccn5,Herpud1,Txn1,Il1a,Hspa5,Tnip2,Slc35f6,Peli1,Hspa1a,Nfkb1,Sox11,Nup62,Gata3,Rtkn2,Hax1,Birc5,Btg2,Shc1,Creb3,Cth,Hspa9,Niban2,Cd200,Birc2,Tmbim6,Bcl6,Tcim,Fgf2,Cdk1,Fasl,Rest,Trp53,Xbp1,Plk3,Rhbdd1,Casp2,Ramp2,Cd38,Traf2,Nos3,Spry2,Fstl1,Bnip2,Creb3l1,Egfr,Aurkb,Btc,Sox9,Hdac1,Vil1,Bag3,Fhl2,Angpt1,Rack1,Foxc1,Foxo1,Hif1a,Notch1,Itgb1,Pttg1ip,Ccnd2,Asns,Arrb2,Notch2,Ctnna1,Srsf6,Pim3,Pycr1,Cbx4,Dock8,Gnai2,Tax1bp1,Snx6,Dusp1,Sqstm1,Marchf7,Zc3h12a,Adnp2,Thoc6,Ngf,Htr2b",190
"370","GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.000100200400801603,0.00212465390351587,0.79957764604889,1.79776272802412,0,130,"Usp18,Ccl5,Irf7,Stat1,Ifih1,Parp9,Casp4,Parp14,Ptprc,Il6,Zbp1,Samhd1,Tlr2,Socs3,Il1rn,Cd74,Casp1,Casp8,Tnfaip3,Birc3,Tnf,Cd300lf,Csf1,Ifng,Socs1,Ecm1,Tnfrsf1a,Ikbke,Il1r2,Cxcr4,Elf1,Ptpn6,Hpx,Axl,Tlr4,Ripk1,Il1r1,Txk,Pycard,Arg1,Ptpn1,Edn1,Laptm5,Adar,Jak2,Ifnar2,Sppl2a,Ripk2,Sphk1,Gfi1,Runx1,Gps2,Hspa1a,Syk,Vrk2,Rnasel,Traf1,Birc2",58
"371","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.000104123281965848,0.00212465390351587,0.843535492012552,1.82657750044774,0,46,"Irf7,Ifih1,Parp9,Casp4,Parp14,Zbp1,Tlr2,Cd74,Casp1,Cd300lf,Csf1,Ikbke,Cxcr4,Hpx,Axl,Tlr4,Ripk1,Il1r1,Txk,Edn1,Laptm5,Ripk2,Gfi1",23
"372","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.000633713561470215,0.00859650049288833,0.769115892891719,1.64650123442457,5,40,"Ccl5,Parp14,Ptprc,Il6,Samhd1,Il1rn,Ecm1,Il1r2,Arg1,Adar",10
"373","GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER",0.000638705556738344,0.00860414923137911,0.782312943246597,1.66586297720878,5,37,"Icam1,Myd88,Msn,Tnf,Tnfrsf1a,S1pr3,Robo4,Rap1b,Eng,Pecam1,Il1b,F11r,Cdh5,Ezr,Cldn1",15
"374","GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",0.000662544169611307,0.00884025806638475,0.81097778880921,1.67824065986155,5,27,"Cxcl10,Ccl2,Cxcl13,Pglyrp1,Cxcl2,Cxcl1,Cxcl5,H2bc4",8
"375","GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",0.0006999300069993,0.00906274688625072,0.599638291787727,1.35459294275243,6,244,"Tspo,Il6,Cybb,Hmox1,Cyba,Tnfaip3,Aif1,Cyp1b1,Hspb1,Pml,Ddit3,Ncf4,Anxa1,Jun,Pnpt1,Relb,Fas,Ncf2,Mmp3,Cflar,Il10,Mcl1,Axl,Tlr4,Ripk1,Arg1,Ncf1,Nfe2l2,Gch1,Errfi1,Mgst1,Jak2,Il18rap,Fos,Atf4,Sphk1,Rela,Vnn1,Sod2,Ccna2,Hgf,Tlr6,Slc7a11,Gpx3,Gpx1,Sesn2,Txn1,Hspa1a,Dnm2,Pcna,Ripk3,Atm,Lrrc8c,Vrk2,Melk,G6pdx,Btk,Atp7a,Srxn1,Fbln5,Rest,Trp53,Slc25a24,Slc2a1,Traf2,Cd36,Nos3,Dhfr,Egfr,Pdk1,Gpx8,Rack1,Foxo1,Hif1a,Rhob,Rad52,Pycr1,Klf2,Oser1,Pparg,Eif2s1,Zc3h12a,Adnp2,Prdx6,P4hb",85
"376","GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",0.000101337657073368,0.00212465390351587,0.759565770050029,1.68630746047286,0,76,"Rsad2,Irf7,Ddx60,Ifi35,Irf1,Slc15a3,Acod1,Tlr2,Cyba,Dhx58,Tlr3,Tnfaip3,Birc3,Cd300lf,Tlr1,Ly96,Cd14,Lyn,Tlr4,Rab7b,Tirap,Lbp,Ptpn22,Gfi1,Tlr6,Riok3,Gps2,Peli1,Hspa1a,Tlr9,Birc2",31
"377","GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",0.00010690613641223,0.00212465390351587,0.816777417861814,1.73311242659952,0,35,"Rsad2,Ddx60,Ifi35,Slc15a3,Tlr2,Cyba,Dhx58,Tlr3,Tlr1,Tlr4,Tirap,Lbp,Ptpn22,Peli1,Hspa1a,Tlr9,Nr1h3,Wdfy1",18
"378","GOBP_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY",0.000578569775514927,0.00815424386357041,0.845434195264428,1.69132059809331,4,20,"Stat1,Il6,Socs3,Stat3,Spi1,Ripk1,Il6ra,Jak2,Gfi1,Cebpa",10
"379","GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS",0.000206228088265622,0.00368468150347983,0.759369611814103,1.65966913172257,1,54,"Ccl5,Cd274,Cd74,Il7r,Adam8,Ada,Fas,Cd3g,Il10,Lyn,Ripk1,Arg2,Tsc22d3,Bak1,Ido1,Bcl10,St3gal1,Il2ra,Bcl2l11,Ripk3,Pdcd1,Btk,Bcl6,Fasl,Trp53",25
"380","GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS",0.00042247570764681,0.00643997837296093,0.77702537417385,1.66343362499801,3,40,"Ccl5,Cd274,Cd74,Il7r,Adam8,Ada,Cd3g,Il10,Lyn,Arg2,Tsc22d3,Ido1,Bcl10,St3gal1,Ripk3,Pdcd1,Btk,Bcl6,Trp53,Aurkb,Hif1a,Dock8",22
"381","GOBP_T_CELL_APOPTOTIC_PROCESS",0.000422743606002959,0.00643997837296093,0.781751246674603,1.67173713122977,3,39,"Ccl5,Cd274,Il7r,Adam8,Ada,Fas,Ripk1,Arg2,Tsc22d3,Bak1,Ido1,Bcl10,St3gal1,Il2ra,Bcl2l11,Ripk3,Pdcd1,Fasl,Trp53",19
"382","GOBP_NECROTIC_CELL_DEATH",0.000105196717862403,0.00212465390351587,0.79435145498183,1.70590855764107,0,42,"Tspo,Zbp1,Casp1,Casp8,Tlr3,Birc3,Tnf,Nupr1,Ly96,Cd14,Fas,Cflar,Tlr4,Ripk1,Pygl,Itpk1,Peli1,Ripk3,Birc2,Fasl,Trp53,Tmem123,Traf2",23
"383","GOBP_NECROPTOTIC_PROCESS",0.000109637101195044,0.00212465390351587,0.850113613912319,1.76727025746332,0,28,"Zbp1,Casp8,Tlr3,Birc3,Tnf,Ly96,Cd14,Fas,Cflar,Tlr4,Ripk1,Pygl,Itpk1,Peli1,Ripk3,Birc2,Fasl,Trp53",18
"384","GOBP_PYROPTOSIS",0.000130770236694128,0.00243746736983121,0.938031019110576,1.72805282768584,0,11,"Casp4,Gzma,Zbp1,Naip2,Casp1,Casp8",6
"385","GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",0.000101153145862836,0.00212465390351587,0.703619567053987,1.56609136426927,0,83,"Eif2ak2,Myd88,Xdh,Gadd45g,Gadd45b,Tlr3,Tnf,Clec7a,Fcgr2b,Spi1,Mmp8,Lyn,Gadd45a,Tlr4,Ripk1,Pycard,Ncf1,Ltbr,Ccr7,Il1b,Ripk2,Sphk1,Tirap,Ccn2,Mid1,Tlr9,Traf1,Sdcbp,Traf5,Traf2",30
"386","GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY",0.000101214574898785,0.00212465390351587,0.712441526901872,1.58495566224397,0,82,"Psmb9,Psmb8,Il6,Myd88,Zbp1,Psmb10,Psme1,Il1rn,Nfkbia,Il1r2,Il1r1,Map3k8,Il1b,Ripk2,Rela,Psmb2,Egr1,Il1a,Tnip2,Peli1,Psma7,Nfkb1,Vrk2,Psmf1,Psma4,Psma6,Psma2,Psma3,Sqstm1,Psma1,Psmb6,Ubc,Psmd11,Psmb3,Tab2,Psmb4,Psmc2,Psmd8,Psma5,Ikbkg,Psmc6,Tab3",42
"387","GOBP_RESPONSE_TO_INTERLEUKIN_1",0.000100130169219986,0.00212465390351587,0.722513067647932,1.62575935187151,0,144,"Gbp2,Ccl5,Ccl12,Ccl2,Psmb9,Psmb8,Ccl3,Icam1,Il6,Myd88,Acod1,Zbp1,Psmb10,Psme1,Il1rn,Nfkbia,Ccl4,Has2,Cd40,Cebpb,Anxa1,Il1r2,Il1r1,Pycard,Edn1,Map3k8,Il1b,Sele,Ripk2,Rela,Sfrp1,Psmb2,Kmo,Egr1,Il1a,Tnip2,Peli1,Psma7,Nfkb1,Vrk2,Psmf1,Cd38,Cd47,Psma4,Psma6,Sox9,Akap12,Hif1a,Psma2,Psma3,Mthfr,Klf2,Sqstm1,Psma1,Zc3h12a,Ccl11,Psmb6,Ubc,Psmd11,Psmb3,Tank,Ets1,Tab2,Psmb4,Psmc2,Upf1,Psmd8,Psma5,Ikbkg,Psmc6",70
