"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_89756_coefficient","contrast_89756_log2fc","contrast_89756_tstat","contrast_89756_pvalue"
"13150","1423738_at","69089","Oxa1l","oxidase assembly 1-like",0.0443,0.1123,0.3948,0.0169,0.0169,0.4164,0.6805
"13151","1438060_at","27386","Npas3","neuronal PAS domain protein 3",0.0443,0.1123,0.3948,0.3185,0.3185,5.9241,2.904e-06
"13152","1437487_at","244349","Kat6a","K(lysine) acetyltransferase 6A",0.0444,0.1124,0.3948,-0.0481,-0.0481,-0.7798,0.4425
"13153","1454040_at","320152","4930412C18Rik","RIKEN cDNA 4930412C18 gene",0.0444,0.1124,0.3948,-0.0344,-0.0344,-0.8501,0.403
"13154","1429232_at","74326","Hnrnpr","heterogeneous nuclear ribonucleoprotein R",0.0444,0.1124,0.3949,0.0232,0.0232,0.3476,0.731
"13155","1415926_at","18226","Nup62","nucleoporin 62",0.0444,0.1125,0.395,0.0038,0.0038,0.1095,0.9137
"13156","1450452_a_at","67563","Ciao3","cytosolic iron-sulfur assembly component 3",0.0444,0.1125,0.395,9.798e-05,9.798e-05,0.0037,0.9971
"13157","1439509_at","71458","Bcor","BCL6 interacting corepressor",0.0444,0.1125,0.395,-0.0968,-0.0968,-1.874,0.0721
"13158","1449053_s_at","16834","Cog1","component of oligomeric golgi complex 1",0.0444,0.1125,0.395,0.0734,0.0734,2.4557,0.021
"13159","1418319_at","192169","Ufsp2","UFM1-specific peptidase 2",0.0444,0.1125,0.3951,-0.0474,-0.0474,-1.3693,0.1825
"13160","1454265_a_at","56199","Abcb10","ATP-binding cassette, sub-family B member 10",0.0444,0.1125,0.3951,-0.0444,-0.0444,-0.873,0.3906
"13161","1452184_at","66218","Ndufb9","NADH:ubiquinone oxidoreductase subunit B9",0.0445,0.1126,0.3952,-0.0289,-0.0289,-0.9682,0.3418
"13162","1428535_at","240185","Jcad","junctional cadherin 5 associated",0.0445,0.1127,0.3953,-0.3066,-0.3066,-7.5915,4.424e-08
"13163","1441409_at","103220","Ttc41","tetratricopeptide repeat domain 41",0.0445,0.1127,0.3952,0.092,0.092,1.3725,0.1815
"13164","1456847_at","54215","Cd160","CD160 antigen",0.0446,0.1127,0.3953,0.1172,0.1172,2.4183,0.0228
"13165","1425474_a_at","269338","Vps39","VPS39 HOPS complex subunit",0.0446,0.1128,0.3953,-0.0822,-0.0822,-2.4282,0.0223
"13166","1433825_at","18213","Ntrk3","neurotrophic tyrosine kinase, receptor, type 3",0.0446,0.1128,0.3954,0.0594,0.0594,1.7251,0.0963
"13167","1455764_at","321006","Dcaf1","DDB1 and CUL4 associated factor 1",0.0446,0.1128,0.3954,-0.1029,-0.1029,-1.7724,0.088
"13168","1416889_at","21953","Tnni2","troponin I, skeletal, fast 2",0.0446,0.1128,0.3954,0.1366,0.1366,1.6477,0.1113
"13169","1419339_at","50877","Neu3","neuraminidase 3",0.0447,0.113,0.3955,0.1016,0.1016,2.074,0.048
"13170","1432097_a_at","55947","Dclre1a","DNA cross-link repair 1A",0.0447,0.113,0.3955,-0.0734,-0.0734,-1.6009,0.1214
"13171","1435711_at","100675","AI480526","expressed sequence AI480526",0.0447,0.113,0.3955,0.0422,0.0422,0.6343,0.5314
"13172","1429835_at","641361","Pinlyp","phospholipase A2 inhibitor and LY6/PLAUR domain containing",0.0447,0.113,0.3956,-0.1557,-0.1557,-2.1946,0.0372
"13173","1425053_at","66307","Isoc1","isochorismatase domain containing 1",0.0447,0.113,0.3956,0.2591,0.2591,3.863,7e-04
"13174","1448756_at","20202","S100a9","S100 calcium binding protein A9 (calgranulin B)",0.0447,0.113,0.3956,0.2557,0.2557,1.5378,0.1361
"13175","1422607_at","14009","Etv1","ets variant 1",0.0447,0.1131,0.3957,-0.2148,-0.2148,-3.5841,0.0014
"13176","1448038_at","69120","1810021B22Rik","RIKEN cDNA 1810021B22 gene",0.0447,0.1131,0.3956,-0.0575,-0.0575,-1.0387,0.3085
"13177","1455527_at","244233","Scart1","scavenger receptor family member expressed on T cells 1",0.0448,0.1131,0.3957,0.098,0.098,1.3179,0.1989
"13178","1448579_at","20340","Glg1","golgi apparatus protein 1",0.0448,0.1131,0.3957,-0.046,-0.046,-1.6939,0.1021
"13179","1420979_at","18479","Pak1","p21 (RAC1) activated kinase 1",0.0448,0.1132,0.3957,0.0244,0.0244,0.6776,0.504
"13180","1456741_s_at","234267","Gpm6a","glycoprotein m6a",0.0448,0.1133,0.3958,-0.1296,-0.1296,-4.9628,3.633e-05
"13181","1452088_at","72114","Zbed3","zinc finger, BED type containing 3",0.0448,0.1133,0.3958,0.1421,0.1421,1.7288,0.0956
"13182","1440112_at","216028","Lrrtm3","leucine rich repeat transmembrane neuronal 3",0.0448,0.1133,0.3958,-0.1129,-0.1129,-2.161,0.04
"13183","1427997_at","68493","Ndufaf4","NADH:ubiquinone oxidoreductase complex assembly factor 4",0.0448,0.1133,0.3958,0.0174,0.0174,0.6363,0.5301
"13184","1415940_at","100494","Zfand2a","zinc finger, AN1-type domain 2A",0.0449,0.1133,0.3959,-0.202,-0.202,-5.7086,5.091e-06
"13185","1454638_a_at","18478","Pah","phenylalanine hydroxylase",0.0449,0.1134,0.3959,0.0632,0.0632,1.3652,0.1838
"13186","1455505_at","234366","Gatad2a","GATA zinc finger domain containing 2A",0.0449,0.1134,0.396,0.1329,0.1329,2.8553,0.0083
"13187","1431198_x_at","77252","9430038I01Rik","RIKEN cDNA 9430038I01 gene",0.0449,0.1134,0.396,-0.0578,-0.0578,-1.1323,0.2678
"13188","1427108_at","213673","9530068E07Rik","RIKEN cDNA 9530068E07 gene",0.0449,0.1135,0.396,-0.0164,-0.0164,-0.5267,0.6028
"13189","1421124_at","12569","Cdk5r1","cyclin dependent kinase 5, regulatory subunit 1",0.045,0.1135,0.396,-0.0558,-0.0558,-0.4964,0.6238
"13190","1416144_a_at","13204","Dhx15","DEAH-box helicase 15",0.045,0.1135,0.3961,0.1108,0.1108,2.1452,0.0414
"13191","1425282_at","218215","Rnf144b","ring finger protein 144B",0.045,0.1135,0.3961,-0.2869,-0.2869,-4.4532,1e-04
"13192","1452188_at","103806","Maml1","mastermind like transcriptional coactivator 1",0.045,0.1136,0.3962,-0.0592,-0.0592,-1.7906,0.0849
"13193","1450166_at","15931","Ids","iduronate 2-sulfatase",0.045,0.1136,0.3962,-0.116,-0.116,-1.4115,0.1699
"13194","1425912_at","214552","Cep164","centrosomal protein 164",0.045,0.1136,0.3962,-0.0423,-0.0423,-0.9802,0.3359
"13195","1455841_s_at","101612","Grwd1","glutamate-rich WD repeat containing 1",0.0451,0.1138,0.3962,-0.0236,-0.0236,-0.5416,0.5927
"13196","1450970_at","14718","Got1","glutamic-oxaloacetic transaminase 1, soluble",0.0451,0.1138,0.3963,-0.2279,-0.2279,-4.7445,6.48e-05
"13197","1427013_at","230099","Car9","carbonic anhydrase 9",0.0451,0.1138,0.3963,0.0884,0.0884,1.332,0.1943
"13198","1421786_at","19058","Ppp3r1","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)",0.0451,0.1138,0.3963,-0.175,-0.175,-3.7331,9e-04
"13199","1419329_at","20410","Sorbs3","sorbin and SH3 domain containing 3",0.0451,0.1138,0.3964,0.0097,0.0097,0.265,0.7931
"13200","1416218_x_at","19981","Rpl37a","ribosomal protein L37a",0.0451,0.1139,0.3964,0.0015,0.0015,0.0463,0.9634
"13201","1456700_x_at","17118","Marcks","myristoylated alanine rich protein kinase C substrate",0.0452,0.114,0.3965,0.1733,0.1733,3.7992,8e-04
"13202","1452665_at","74196","Ttc27","tetratricopeptide repeat domain 27",0.0452,0.114,0.3965,-0.0373,-0.0373,-0.8581,0.3986
"13203","1454991_at","11987","Slc7a1","solute carrier family 7 (cationic amino acid transporter, y+ system), member 1",0.0452,0.114,0.3965,-0.0048,-0.0048,-0.1089,0.9141
"13204","1438820_at","30054","Rnf17","ring finger protein 17",0.0452,0.114,0.3966,-0.1591,-0.1591,-1.893,0.0695
"13205","1421727_at","14048","Eya1","EYA transcriptional coactivator and phosphatase 1",0.0452,0.114,0.3966,-0.0901,-0.0901,-2.0481,0.0507
"13206","1438410_at","235472","Prtg","protogenin",0.0453,0.1141,0.3966,0.0361,0.0361,0.6292,0.5346
"13207","1453042_at","72074","Anks4b","ankyrin repeat and sterile alpha motif domain containing 4B",0.0453,0.1141,0.3967,-0.1038,-0.1038,-2.4801,0.0199
"13208","1455032_at","227210","Ccnyl1","cyclin Y-like 1",0.0453,0.1141,0.3967,-0.0468,-0.0468,-1.6306,0.1149
"13209","1418515_at","17765","Mtf2","metal response element binding transcription factor 2",0.0453,0.1142,0.3967,0.0809,0.0809,2.4585,0.0209
"13210","1443668_x_at","217653","Mis18bp1","MIS18 binding protein 1",0.0453,0.1143,0.3968,0.1837,0.1837,2.9422,0.0067
"13211","1449615_s_at","110611","Hdlbp","high density lipoprotein (HDL) binding protein",0.0453,0.1143,0.3968,-0.0087,-0.0087,-0.2274,0.8219
"13212","1418597_at","21975","Top3a","topoisomerase (DNA) III alpha",0.0454,0.1144,0.3968,0.1242,0.1242,3.0182,0.0056
"13213","1421802_at","13586","Ear1","eosinophil-associated, ribonuclease A family, member 1",0.0454,0.1144,0.3968,-0.1451,-0.1451,-1.9596,0.0608
"13214","1416614_at","58521","Eid1","EP300 interacting inhibitor of differentiation 1",0.0454,0.1144,0.3969,0.0231,0.0231,0.457,0.6514
"13215","1443679_at","76786","2510003B16Rik","RIKEN cDNA 2510003B16 gene",0.0454,0.1144,0.3969,-0.1369,-0.1369,-2.4514,0.0212
"13216","1415815_at","19720","Trim27","tripartite motif-containing 27",0.0455,0.1146,0.3969,-0.0281,-0.0281,-0.5202,0.6073
"13217","1453893_at","71071","4933412O06Rik","RIKEN cDNA 4933412O06 gene",0.0455,0.1147,0.3969,0.039,0.039,0.6946,0.4934
"13218","1417342_at","66849","Ppp1r2","protein phosphatase 1, regulatory inhibitor subunit 2",0.0456,0.1148,0.397,0.1102,0.1102,2.8318,0.0088
"13219","1459839_x_at","74007","Abtb3","ankyrin repeat and BTB domain containing 3",0.0456,0.1148,0.397,0.177,0.177,2.6727,0.0128
"13220","1450118_a_at","21957","Tnnt3","troponin T3, skeletal, fast",0.0456,0.1148,0.397,0.0196,0.0196,0.3834,0.7045
"13221","1429583_at","100503890","Pet100","PET100 homolog",0.0456,0.1148,0.397,-0.1852,-0.1852,-3.6424,0.0012
"13222","1420585_a_at","83454","Nxf2","nuclear RNA export factor 2",0.0456,0.1148,0.3971,-0.0977,-0.0977,-1.265,0.217
"13223","1416618_at","19044","Ppox","protoporphyrinogen oxidase",0.0456,0.1149,0.3971,0.1056,0.1056,3.2702,0.003
"13224","1434350_at","215418","Csrnp1","cysteine-serine-rich nuclear protein 1",0.0456,0.1149,0.3971,-0.1096,-0.1096,-1.2959,0.2063
"13225","1423512_at","105351","AW209491","expressed sequence AW209491",0.0456,0.1149,0.3971,-0.0236,-0.0236,-0.8588,0.3982
"13226","1428583_at","68564","Nufip2","nuclear FMR1 interacting protein 2",0.0457,0.115,0.3972,-0.0556,-0.0556,-2.0105,0.0548
"13227","1416571_at","22032","Traf4","TNF receptor associated factor 4",0.0457,0.115,0.3972,0.0993,0.0993,2.0223,0.0535
"13228","1452777_a_at","53312","Nub1","negative regulator of ubiquitin-like proteins 1",0.0457,0.115,0.3972,-0.0061,-0.0061,-0.1415,0.8886
"13229","1455971_at","72661","Serp2","stress-associated endoplasmic reticulum protein family member 2",0.0457,0.1151,0.3973,-0.0368,-0.0368,-0.7818,0.4414
"13230","1455741_a_at","230857","Ece1","endothelin converting enzyme 1",0.0458,0.1151,0.3973,-0.0191,-0.0191,-0.4622,0.6478
"13231","1417078_at","107753","Lgals2","lectin, galactose-binding, soluble 2",0.0458,0.1151,0.3973,-0.0762,-0.0762,-1.4553,0.1575
"13232","1430204_at","75998","5033425G24Rik","RIKEN cDNA 5033425G24 gene",0.0458,0.1152,0.3974,0.0439,0.0439,0.6061,0.5496
"13233","1449570_at","17059","Klrb1c","killer cell lectin-like receptor subfamily B member 1C",0.0458,0.1152,0.3974,-0.0801,-0.0801,-1.7177,0.0976
"13234","1437114_at","77128","Crebrf","CREB3 regulatory factor",0.0458,0.1152,0.3974,0.0044,0.0044,0.0787,0.9379
"13235","1456391_at","214575","Tdrd5","tudor domain containing 5",0.0458,0.1152,0.3974,0.0662,0.0662,0.9196,0.3661
"13236","1426160_a_at","20872","Stk16","serine/threonine kinase 16",0.0458,0.1153,0.3975,-0.0324,-0.0324,-1.0181,0.3179
"13237","1424623_at","20724","Serpinb5","serine (or cysteine) peptidase inhibitor, clade B, member 5",0.0458,0.1153,0.3976,0.1107,0.1107,1.7721,0.088
"13238","1428821_at","67512","Agpat2","1-acylglycerol-3-phosphate O-acyltransferase 2",0.0458,0.1153,0.3976,0.121,0.121,1.7212,0.097
"13239","1415789_a_at","79560","Ublcp1","ubiquitin-like domain containing CTD phosphatase 1",0.0458,0.1153,0.3975,0.0354,0.0354,0.8078,0.4265
"13240","1422509_at","108121","U2af1","U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1",0.0458,0.1153,0.3975,0.1058,0.1058,3.0784,0.0048
"13241","1450201_at","66901","Proz","protein Z, vitamin K-dependent plasma glycoprotein",0.0459,0.1153,0.3976,-0.0409,-0.0409,-0.7629,0.4524
"13242","1427684_at","115485607","Zfp264","zinc finger protein 264",0.0459,0.1154,0.3977,-0.0991,-0.0991,-1.7408,0.0935
"13243","1428954_at","65962","Nherf2","NHERF family PDZ scaffold protein 2",0.0459,0.1154,0.3977,-0.1041,-0.1041,-2.1084,0.0447
"13244","1426989_at","232370","Clstn3","calsyntenin 3",0.0459,0.1155,0.3978,5e-04,5e-04,0.0084,0.9934
"13245","1416151_at","20383","Srsf3","serine and arginine-rich splicing factor 3",0.046,0.1157,0.3978,0.0177,0.0177,0.4387,0.6645
"13246","1439405_x_at","56208","Becn1","beclin 1, autophagy related",0.046,0.1157,0.3979,-0.0564,-0.0564,-1.9344,0.0639
"13247","1420492_s_at","20599","Smr3a","submaxillary gland androgen regulated protein 3A",0.046,0.1157,0.3979,-9e-04,-9e-04,-0.0185,0.9854
"13248","1452332_at","216613","Ccdc85a","coiled-coil domain containing 85A",0.046,0.1157,0.3979,-0.0544,-0.0544,-1.1543,0.2588
"13249","1439376_x_at","23857","Dmtf1","cyclin D binding myb like transcription factor 1",0.046,0.1157,0.3979,-0.0906,-0.0906,-1.2834,0.2106
"13250","1453629_at","75818","4930478L05Rik","RIKEN cDNA 4930478L05 gene",0.046,0.1157,0.398,-0.0749,-0.0749,-1.7588,0.0903
"13251","1444202_at","353310","Zfp703","zinc finger protein 703",0.0461,0.1157,0.398,-0.0573,-0.0573,-1.42,0.1674
"13252","1455596_a_at","227622","Paxx","non-homologous end joining factor",0.0461,0.1158,0.398,-0.0579,-0.0579,-1.8583,0.0744
"13253","1455800_x_at","68653","Samm50","SAMM50 sorting and assembly machinery component",0.0461,0.1158,0.398,0.047,0.047,1.4805,0.1507
"13254","1429140_at","77577","Spns3","SPNS lysolipid transporter 3, sphingosine-1-phosphate (putative)",0.0461,0.1158,0.3981,-0.1793,-0.1793,-3.1957,0.0036
"13255","1448525_a_at","12177","Bnip3l","BCL2/adenovirus E1B interacting protein 3-like",0.0461,0.1158,0.3981,-0.0482,-0.0482,-1.2856,0.2098
"13256","1453584_at","269209","Stk36","serine/threonine kinase 36",0.0461,0.1159,0.3981,-0.0238,-0.0238,-0.5498,0.5871
"13257","1450098_at","67432","Hoga1","4-hydroxy-2-oxoglutarate aldolase 1",0.0462,0.116,0.3982,-0.0447,-0.0447,-0.9929,0.3299
"13258","1436678_at","24051","Sgcb","sarcoglycan, beta (dystrophin-associated glycoprotein)",0.0462,0.116,0.3982,-0.0652,-0.0652,-1.4531,0.1581
"13259","1424469_a_at","54188","Cpsf4","cleavage and polyadenylation specific factor 4",0.0462,0.1161,0.3982,0.0562,0.0562,1.8526,0.0752
"13260","1457096_at","79362","Bhlhe41","basic helix-loop-helix family, member e41",0.0462,0.1161,0.3983,-0.0574,-0.0574,-0.8437,0.4065
"13261","1426927_at","11775","Ap3b2","adaptor-related protein complex 3, beta 2 subunit",0.0462,0.1161,0.3983,-0.0054,-0.0054,-0.1216,0.9041
"13262","1452620_at","74551","Pck2","phosphoenolpyruvate carboxykinase 2 (mitochondrial)",0.0463,0.1162,0.3984,0.1905,0.1905,2.2883,0.0304
"13263","1452991_at","69170","Chaserr","CHD2 adjacent suppressive regulatory RNA",0.0463,0.1163,0.3984,0.1492,0.1492,3.0616,0.005
"13264","1428964_at","71803","Slc25a18","solute carrier family 25 (mitochondrial carrier), member 18",0.0463,0.1163,0.3984,-0.0189,-0.0189,-0.4211,0.6771
"13265","1435544_at","72544","Exosc6","exosome component 6",0.0464,0.1163,0.3984,-0.0177,-0.0177,-0.5238,0.6049
"13266","1434047_x_at","53379","Hnrnpa2b1","heterogeneous nuclear ribonucleoprotein A2/B1",0.0464,0.1164,0.3985,0.1758,0.1758,3.8768,6e-04
"13267","1440534_at","381310","Stum","mechanosensory transduction mediator",0.0464,0.1164,0.3985,-0.1084,-0.1084,-3.2886,0.0029
"13268","1420817_at","22628","Ywhag","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide",0.0465,0.1165,0.3986,-0.0443,-0.0443,-1.1221,0.272
"13269","1425656_a_at","108100","Baiap2","brain-specific angiogenesis inhibitor 1-associated protein 2",0.0465,0.1166,0.3986,-0.4652,-0.4652,-6.0832,1.924e-06
"13270","1427391_a_at","12816","Col12a1","collagen, type XII, alpha 1",0.0465,0.1166,0.3986,-0.0127,-0.0127,-0.266,0.7923
"13271","1421798_at","56184","Msgn1","mesogenin 1",0.0465,0.1167,0.3986,-0.0708,-0.0708,-1.5662,0.1293
"13272","1450755_at","18475","Pafah1b2","platelet-activating factor acetylhydrolase, isoform 1b, subunit 2",0.0466,0.1168,0.3987,0.059,0.059,2.2962,0.0299
"13273","1430673_a_at","74243","Slx4ip","SLX4 interacting protein",0.0466,0.1168,0.3987,-0.0381,-0.0381,-0.6718,0.5076
"13274","1450413_at","18591","Pdgfb","platelet derived growth factor, B polypeptide",0.0466,0.1168,0.3987,-0.215,-0.215,-3.6123,0.0013
"13275","1426821_at","97484","Cog8","component of oligomeric golgi complex 8",0.0466,0.1168,0.3988,-0.0138,-0.0138,-0.4043,0.6892
"13276","1448552_s_at","66950","Pacc1","proton activated chloride channel 1",0.0466,0.1168,0.3988,0.0683,0.0683,1.7235,0.0966
"13277","1453462_at","71797","Chst13","carbohydrate sulfotransferase 13",0.0466,0.1168,0.3988,-0.127,-0.127,-2.2914,0.0302
"13278","1432040_at","71153","4933417O13Rik","RIKEN cDNA 4933417O13 gene",0.0466,0.1169,0.3988,-0.1459,-0.1459,-2.2989,0.0297
"13279","1456607_at","70675","Vcpip1","valosin containing protein (p97)/p47 complex interacting protein 1",0.0466,0.117,0.3989,-0.0762,-0.0762,-1.7646,0.0893
"13280","1440608_at","108168069","Gm46404","predicted gene, 46404",0.0467,0.117,0.3989,0.1984,0.1984,3.863,7e-04
"13281","1422303_a_at","21936","Tnfrsf18","tumor necrosis factor receptor superfamily, member 18",0.0467,0.1171,0.3989,0.058,0.058,0.7927,0.4351
"13282","1416349_at","94065","Mrpl34","mitochondrial ribosomal protein L34",0.0467,0.1171,0.399,0.011,0.011,0.3605,0.7214
"13283","1450480_a_at","26385","Grk6","G protein-coupled receptor kinase 6",0.0468,0.1172,0.399,-0.1143,-0.1143,-2.3727,0.0253
"13284","1448201_at","20319","Sfrp2","secreted frizzled-related protein 2",0.0468,0.1173,0.3991,0.0941,0.0941,2.0258,0.0531
"13285","1415842_at","56716","Mlst8","MTOR associated protein, LST8 homolog (S. cerevisiae)",0.0468,0.1173,0.3991,-0.0116,-0.0116,-0.42,0.6779
"13286","1457438_at","100503518","Gm11827","predicted gene 11827",0.0469,0.1175,0.3991,-0.086,-0.086,-1.673,0.1062
"13287","1451936_a_at","26462","Txnrd2","thioredoxin reductase 2",0.0469,0.1175,0.3992,-0.0268,-0.0268,-0.6034,0.5514
"13288","1421173_at","16364","Irf4","interferon regulatory factor 4",0.0469,0.1175,0.3992,0.0281,0.0281,0.4823,0.6336
"13289","1427944_at","232560","Caprin2","caprin family member 2",0.0469,0.1175,0.3992,0.173,0.173,4.8113,5.428e-05
"13290","1445764_at","100502602","Gm19277","predicted gene, 19277",0.0469,0.1175,0.3993,0.0814,0.0814,1.1268,0.27
"13291","1441997_at","193452","Zfp184","zinc finger protein 184 (Kruppel-like)",0.0469,0.1176,0.3993,0.1146,0.1146,1.6183,0.1176
"13292","1447842_x_at","21452","Tcn2","transcobalamin 2",0.0469,0.1176,0.3993,0.0316,0.0316,0.6992,0.4906
"13293","1436989_s_at","107723","Slc12a6","solute carrier family 12, member 6",0.047,0.1176,0.3994,-0.0272,-0.0272,-0.339,0.7373
"13294","1418541_at","52504","Cenpo","centromere protein O",0.047,0.1176,0.3994,0.0567,0.0567,0.9648,0.3435
"13295","1439127_at","230249","Ecpas","Ecm29 proteasome adaptor and scaffold",0.047,0.1177,0.3994,-0.0074,-0.0074,-0.098,0.9227
"13296","1460349_at","233895","Prr14","proline rich 14",0.047,0.1177,0.3995,-0.062,-0.062,-2.0792,0.0475
"13297","1417797_a_at","69073","Kdf1","keratinocyte differentiation factor 1",0.0471,0.1178,0.3995,0.0963,0.0963,1.9435,0.0628
"13298","1428832_at","72016","Tedc2","tubulin epsilon and delta complex 2",0.0471,0.1178,0.3996,-0.0425,-0.0425,-1.1632,0.2552
"13299","1438361_at","227446","Relch","RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",0.0471,0.1178,0.3996,-0.1521,-0.1521,-1.8146,0.081
"13300","1421410_a_at","19201","Pstpip2","proline-serine-threonine phosphatase-interacting protein 2",0.0471,0.1178,0.3997,0.0596,0.0596,0.7169,0.4798
"13301","1449871_at","76365","Tbx18","T-box18",0.0471,0.1179,0.3997,0.075,0.075,0.947,0.3523
"13302","1451756_at","14254","Flt1","FMS-like tyrosine kinase 1",0.0471,0.1179,0.3998,-0.1712,-0.1712,-3.5993,0.0013
"13303","1425635_at","83813","Tnk1","tyrosine kinase, non-receptor, 1",0.0471,0.1179,0.3998,-0.088,-0.088,-1.6231,0.1165
"13304","1435632_at","68564","Nufip2","nuclear FMR1 interacting protein 2",0.0472,0.1179,0.3998,-0.13,-0.13,-2.9686,0.0063
"13305","1437273_at","330723","Htra4","HtrA serine peptidase 4",0.0472,0.1181,0.3998,0.0836,0.0836,1.1686,0.2531
"13306","1453572_a_at","18824","Plp2","proteolipid protein 2",0.0472,0.1181,0.3999,-0.1184,-0.1184,-2.064,0.0491
"13307","1437525_a_at","218832","Polr3a","polymerase (RNA) III (DNA directed) polypeptide A",0.0472,0.1181,0.3999,-0.1048,-0.1048,-2.2718,0.0315
"13308","1437433_at","26878","B3galt2","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",0.0472,0.1181,0.3999,-0.2133,-0.2133,-3.1701,0.0039
"13309","1436875_at","103967","Dnm3","dynamin 3",0.0472,0.1181,0.3999,0.0672,0.0672,1.401,0.173
"13310","1432091_a_at","105835","Sgsm3","small G protein signaling modulator 3",0.0473,0.1182,0.4001,-0.0268,-0.0268,-0.7448,0.463
"13311","1432347_at","70988","4931428L18Rik","RIKEN cDNA 4931428L18 gene",0.0473,0.1182,0.4,-0.1079,-0.1079,-1.439,0.162
"13312","1415903_at","105727","Slc38a1","solute carrier family 38, member 1",0.0473,0.1182,0.4,0.1565,0.1565,3.1753,0.0038
"13313","1443213_at","227835","Gtdc1","glycosyltransferase-like domain containing 1",0.0473,0.1182,0.4001,0.0304,0.0304,0.5939,0.5577
"13314","1433888_at","11941","Atp2b2","ATPase, Ca++ transporting, plasma membrane 2",0.0473,0.1182,0.4001,-0.3011,-0.3011,-6.729,3.705e-07
"13315","1458012_at","93837","Dach2","dachshund family transcription factor 2",0.0473,0.1182,0.4001,0.4234,0.4234,5.0202,3.12e-05
"13316","1448239_at","15368","Hmox1","heme oxygenase 1",0.0473,0.1182,0.4002,-0.0269,-0.0269,-0.2607,0.7964
"13317","1421035_a_at","99470","Magi3","membrane associated guanylate kinase, WW and PDZ domain containing 3",0.0473,0.1182,0.4002,-0.1245,-0.1245,-2.3057,0.0293
"13318","1425173_s_at","229593","Golph3l","golgi phosphoprotein 3-like",0.0473,0.1183,0.4002,0.0482,0.0482,1.6351,0.114
"13319","1438963_s_at","69714","Tfpt","TCF3 (E2A) fusion partner",0.0474,0.1184,0.4003,-0.0315,-0.0315,-1.0688,0.2949
"13320","1426559_at","243272","Sbno1","strawberry notch 1",0.0474,0.1184,0.4003,-0.0792,-0.0792,-1.8805,0.0712
"13321","1451534_at","214189","Scgn","secretagogin, EF-hand calcium binding protein",0.0474,0.1184,0.4004,-0.1959,-0.1959,-1.9858,0.0576
"13322","1431917_at","14755","Pigq","phosphatidylinositol glycan anchor biosynthesis, class Q",0.0474,0.1184,0.4004,-0.1228,-0.1228,-2.9414,0.0067
"13323","1417334_at","54402","Stk19","serine/threonine kinase 19",0.0474,0.1184,0.4004,-0.1364,-0.1364,-4.3531,2e-04
"13324","1438854_x_at","18739","Pitpnm1","phosphatidylinositol transfer protein, membrane-associated 1",0.0474,0.1185,0.4004,-0.1419,-0.1419,-3.6727,0.0011
"13325","1456084_x_at","14264","Fmod","fibromodulin",0.0474,0.1185,0.4005,-0.1409,-0.1409,-1.3903,0.1761
"13326","1455988_a_at","12466","Cct6a","chaperonin containing TCP1 subunit 6A",0.0474,0.1185,0.4005,0.0223,0.0223,0.6377,0.5292
"13327","1451415_at","69068","Tcim","transcriptional and immune response regulator",0.0475,0.1185,0.4005,0.0054,0.0054,0.0937,0.926
"13328","1456591_x_at","11642","Akap3","A kinase anchor protein 3",0.0475,0.1186,0.4006,-0.1439,-0.1439,-2.0594,0.0495
"13329","1422633_at","75555","Nscme3l","NSE3 homolog, SMC5-SMC6 complex component like",0.0476,0.1187,0.4006,-0.077,-0.077,-1.1504,0.2604
"13330","1422784_at","16687","Krt6a","keratin 6A",0.0476,0.1187,0.4007,0.1001,0.1001,1.7533,0.0912
"13331","1427692_a_at","12361","Cask","calcium/calmodulin dependent serine protein kinase",0.0476,0.1187,0.4007,0.0611,0.0611,1.3321,0.1943
"13332","1424112_at","16004","Igf2r","insulin-like growth factor 2 receptor",0.0476,0.1187,0.4007,0.0828,0.0828,2.0415,0.0514
"13333","1425630_at","20467","Sin3b","transcriptional regulator, SIN3B (yeast)",0.0476,0.1187,0.4008,-0.0342,-0.0342,-0.7809,0.4418
"13334","1453331_at","75514","1700013H16Rik","RIKEN cDNA 1700013H16 gene",0.0476,0.1187,0.4008,-0.1286,-0.1286,-2.5293,0.0178
"13335","1436809_a_at","20729","Spin1","spindlin 1",0.0476,0.1187,0.4008,0.025,0.025,0.811,0.4247
"13336","1437786_at","97243","Naa11","N(alpha)-acetyltransferase 11, NatA catalytic subunit",0.0476,0.1188,0.4008,-0.1241,-0.1241,-2.0418,0.0514
"13337","1435411_at","18013","Neurod2","neurogenic differentiation 2",0.0476,0.1188,0.4009,0.0339,0.0339,0.8213,0.4189
"13338","1453622_s_at","70122","Mllt3","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3",0.0477,0.1188,0.401,0.0578,0.0578,0.8229,0.418
"13339","1450606_at","18948","Pnmt","phenylethanolamine-N-methyltransferase",0.0476,0.1188,0.4009,-0.0869,-0.0869,-1.4178,0.168
"13340","1429191_at","216877","Dhx33","DEAH-box helicase 33",0.0477,0.1189,0.401,0.0497,0.0497,1.456,0.1573
